lat,lng,level,observed
54.326101466946,18.594896452558,3,2021-09-07 07:07:00
54.324940832032,18.596276494673,3,2021-09-09 07:09:00
54.333692171827,18.552646636963,3,2021-09-09 20:05:00
54.333504503594,18.562173843384,4,2021-09-09 20:19:00
54.330714401512,18.558032512665,4,2021-09-09 20:19:00
54.33141938146,18.552160089139,5,2021-09-09 20:23:00
54.374992921768,18.561315622904,4,2021-09-09 20:25:00
54.333221520527,18.5598585659,5,2021-09-09 20:26:00
54.334026016608,18.558129533335,5,2021-09-09 20:27:00
54.327302016607,18.562124131669,1,2021-09-09 20:29:00
54.328762468685,18.563375473022,4,2021-09-09 20:33:00
54.333545389988,18.559026095885,5,2021-09-09 20:41:00
54.349337541305,18.564151542029,5,2021-09-09 20:42:00
54.34120755448,18.55162122926,1,2021-09-09 20:42:00
54.328756861461,18.558785151743,5,2021-09-09 20:47:00
54.348331077076,18.553054593706,4,2021-09-09 20:48:00
54.32996366908,18.569040298462,5,2021-09-09 20:49:00
54.34297388948,18.562303895275,4,2021-09-09 20:50:00
54.38265679811,18.589789867401,5,2021-09-09 20:51:00
54.343641105799,18.566085387113,5,2021-09-09 20:48:00
54.338473459987,18.564929429679,5,2021-09-09 20:53:00
54.329338276322,18.564198255969,3,2021-09-09 20:54:00
54.327576650738,18.559705405168,1,2021-09-09 20:53:00
54.382217655348,18.585990118959,4,2021-09-09 20:54:00
54.382642531367,18.582750010469,4,2021-09-09 20:54:00
54.337641107952,18.583574364538,1,2021-09-09 20:56:00
54.386126026194,18.588151585937,5,2021-09-09 20:59:00
54.328413381215,18.561361207746,5,2021-09-09 21:01:00
54.329000729189,18.568812772699,5,2021-09-09 21:01:00
54.349623279406,18.5705239342,5,2021-09-09 21:03:00
54.362572401166,18.566209060392,4,2021-09-09 21:04:00
54.410963561359,18.594598551422,2,2021-09-09 21:04:00
54.362808605094,18.567493450158,4,2021-09-09 21:06:00
54.393591815146,18.591926414455,3,2021-09-09 21:07:00
54.327172526899,18.558602339805,5,2021-09-09 21:09:00
54.406885543495,18.59237200953,3,2021-09-09 21:11:00
54.360003167076,18.572818458667,3,2021-09-09 21:13:00
54.328368740145,18.604596977344,4,2021-09-08 05:40:00
54.38083230003,18.58856678009,4,2021-09-09 21:15:00
54.350499476855,18.568468058978,5,2021-09-09 21:15:00
54.330385273948,18.55286163501,5,2021-09-09 21:22:00
54.342789627434,18.546108722644,1,2021-09-09 21:23:00
54.349634483,18.565977407379,4,2021-09-09 21:23:00
54.404739019759,18.606437960223,3,2021-09-09 21:24:00
54.327556435223,18.560144260188,3,2021-09-09 21:25:00
54.321827372356,18.560040303944,5,2021-09-09 08:25:00
54.361205346766,18.592727896636,5,2021-09-09 21:32:00
54.34248558658,18.563422403255,5,2021-09-09 21:37:00
54.34798418531,18.548783610506,5,2021-09-09 21:39:00
54.341893131141,18.562658028285,1,2021-09-09 21:43:00
54.341502834263,18.562274535747,5,2021-09-09 21:43:00
54.350119929483,18.57997880347,5,2021-09-09 21:48:00
54.347051948663,18.550543785095,4,2021-09-09 20:00:00
54.331711328067,18.55433148555,4,2021-09-09 21:56:00
54.363394927403,18.59642514898,3,2021-09-09 22:00:00
54.351757610127,18.571621816303,3,2021-09-09 22:02:00
54.38974148763,18.582314935185,4,2021-09-09 22:02:00
54.333362275951,18.559075996517,4,2021-09-09 22:03:00
54.353753386181,18.580297164888,1,2021-09-09 22:03:00
54.405354139098,18.606034340794,2,2021-09-09 22:03:00
54.326325641326,18.558858942208,5,2021-09-09 22:08:00
54.394621426157,18.600101380848,3,2021-09-09 22:13:00
54.343869953877,18.56456035121,5,2021-09-09 22:17:00
54.358056742214,18.581035137177,4,2021-09-09 22:18:00
54.297599344402,18.588350563927,5,2021-09-09 22:19:00
54.338701538021,18.566751434836,5,2021-09-09 22:20:00
54.357656619539,18.578567504883,1,2021-09-09 22:21:00
54.327509714055,18.561147092786,4,2021-09-09 22:23:00
54.351779154862,18.571120443806,4,2021-09-09 22:23:00
54.351674625673,18.572203203986,3,2021-09-09 22:25:00
54.350135155034,18.593175205828,4,2021-09-09 22:26:00
54.350485326681,18.593110832812,4,2021-09-09 22:26:00
54.351894813718,18.593990597369,4,2021-09-09 22:26:00
54.407167576655,18.566935632787,2,2021-09-09 22:26:00
54.322928391121,18.605189512203,3,2021-09-09 22:37:00
54.333217757904,18.558051183598,5,2021-09-09 22:37:00
54.331603852553,18.560728499926,5,2021-09-09 22:37:00
54.331425112717,18.560127685106,5,2021-09-09 20:00:00
54.350440357735,18.58683937577,3,2021-09-09 22:39:00
54.327595861317,18.561021396062,5,2021-09-09 22:46:00
54.387914471669,18.576537207532,3,2021-09-09 23:00:00
54.357551965754,18.589184756141,5,2021-09-09 23:04:00
54.355933016057,18.580966780016,3,2021-09-09 23:15:00
54.317161313238,18.540214573561,2,2021-06-01 23:35:00
54.35129448894,18.573631375672,3,2021-09-09 23:05:00
54.342232811784,18.56479854189,4,2021-09-09 23:53:00
54.343549805358,18.562045097351,4,2021-09-09 22:20:00
54.30239115824,18.593486745848,1,2021-06-01 23:58:00
54.323629557093,18.554063152136,1,2021-09-10 00:08:00
54.331395134583,18.560607122368,4,2021-09-10 00:25:00
54.378837106732,18.563877056918,4,2021-09-10 00:36:00
54.38995259174,18.574124320411,4,2021-09-09 20:40:00
54.411271424636,18.597233899102,3,2021-09-07 21:11:00
54.339365879111,18.505260629806,1,2021-09-10 00:52:00
54.339465954674,18.506633920821,1,2021-09-10 00:52:00
54.317136251102,18.559205803286,1,2021-06-01 01:02:00
54.364495680504,18.581957817078,4,2021-09-10 01:18:00
54.358056742214,18.581035137177,3,2021-09-10 01:20:00
54.323561847818,18.546541548623,3,2021-09-10 06:32:00
54.362482839306,18.596420288086,2,2021-09-10 06:33:00
54.330168362347,18.564668052775,4,2021-09-10 06:33:00
54.326477854232,18.621991765221,3,2021-09-10 07:15:00
54.328279912845,18.562672888296,5,2021-09-10 07:17:00
54.328762468685,18.563375473022,3,2021-09-10 07:24:00
54.327452290182,18.558827275264,4,2021-09-09 20:30:00
54.339678037356,18.62503439533,5,2021-09-10 07:27:00
54.330317354826,18.581768137563,3,2021-09-10 07:55:00
54.330741044763,18.581593669316,5,2021-09-10 07:59:00
54.363317366265,18.597829468819,3,2021-09-10 08:00:00
54.349615828659,18.534772396088,3,2021-09-09 19:03:00
54.350694119573,18.558518076636,2,2021-09-09 20:00:00
54.32647819551,18.561488213193,4,2021-09-10 08:17:00
54.327697702844,18.558575900688,2,2021-09-10 08:19:00
54.354693089669,18.593566417694,1,2021-09-10 08:19:00
54.349421625804,18.593531193652,5,2021-09-10 07:21:00
54.348571390825,18.584852579599,3,2021-09-10 08:23:00
54.327091858842,18.558510971557,5,2021-09-10 08:09:00
54.32641376562,18.558197845281,5,2021-09-10 08:31:00
54.328839369349,18.55867196031,5,2021-09-10 08:31:00
54.35062857502,18.588895590403,3,2021-09-10 08:32:00
54.352629746454,18.59281539917,4,2021-09-10 08:34:00
54.358025897773,18.599324143561,4,2021-09-10 08:32:00
54.382093199533,18.608961540764,3,2021-09-10 08:37:00
54.357615955597,18.594390803311,5,2021-09-10 08:37:00
54.32943313731,18.566048898625,5,2021-09-10 08:41:00
54.337981899414,18.586243589173,5,2021-09-10 08:48:00
54.357718272883,18.595880513829,3,2021-09-10 08:50:00
54.349595535816,18.587538474778,3,2021-09-10 08:50:00
54.357020095395,18.594519446528,4,2021-09-10 08:52:00
54.328726275937,18.557412681627,5,2021-09-10 08:52:00
54.344576271457,18.594258035696,4,2021-09-10 08:46:00
54.333794192805,18.565159524517,5,2021-09-10 09:05:00
54.378981665618,18.604637274971,4,2021-09-10 09:07:00
54.349366127157,18.564094781195,5,2021-09-10 09:07:00
54.349994580628,18.57212751729,5,2021-09-10 09:08:00
54.343989742622,18.564508394976,5,2021-09-10 09:04:00
54.350096224228,18.563847963135,4,2021-09-10 09:14:00
54.349962795387,18.570230276054,4,2021-09-10 09:14:00
54.376737725737,18.60781200612,4,2021-09-10 09:17:00
54.365350781953,18.614324062687,3,2021-09-10 09:17:00
54.375671634217,18.628167340926,3,2021-09-10 09:17:00
54.349088064115,18.570623736636,3,2021-09-09 21:30:00
54.349238141867,18.571095805423,3,2021-09-10 09:20:00
54.354693089669,18.593566417694,4,2021-09-10 09:26:00
54.35112645478,18.591900733664,3,2021-09-10 09:28:00
54.330465797505,18.567206979608,2,2021-09-10 09:29:00
54.348123990946,18.560520881341,5,2021-09-10 09:31:00
54.337238100766,18.587481845335,5,2021-09-10 09:30:00
54.421796122119,18.463980261683,3,2021-09-10 09:31:00
54.349246626258,18.572249848723,5,2021-09-10 09:37:00
54.341698551919,18.574941158295,4,2021-09-10 09:41:00
54.382282122722,18.585900350545,4,2021-09-10 09:48:00
54.332021015665,18.551936805334,3,2021-09-10 09:00:00
54.375691493898,18.615459305273,3,2021-09-10 08:15:00
54.348777895231,18.58815908432,3,2021-09-10 09:49:00
54.358264310062,18.581687529659,3,2021-09-09 21:00:00
54.332085809114,18.594348388457,1,2021-09-10 09:54:00
54.374925758738,18.564360019078,5,2021-09-10 09:57:00
54.350678372856,18.533526767299,3,2021-09-10 10:22:00
54.329034203676,18.583392575645,4,2021-09-10 10:28:00
54.37457889323,18.518340992884,3,2021-09-10 10:28:00
54.382568107982,18.585508384899,3,2021-09-10 09:00:00
54.35045358786,18.586799457213,3,2021-09-10 11:22:00
54.351284657458,18.64452988735,5,2021-09-10 11:30:00
54.37947145271,18.578905685765,4,2021-09-10 08:49:00
54.382648686588,18.58558809697,4,2021-09-09 21:30:00
54.381019043274,18.605451082374,3,2021-09-10 10:01:00
54.375437581253,18.61585552787,3,2021-09-10 08:00:00
54.281341380618,18.67980687027,3,2021-09-10 17:32:00
54.330228072552,18.55785821835,4,2021-09-10 17:46:00
54.352192054271,18.533399105072,4,2021-09-10 18:20:00
54.349557397937,18.526558698825,4,2021-09-10 18:20:00
54.350828925887,18.533592224121,5,2021-09-10 18:22:00
54.349615828659,18.534772396088,5,2021-09-10 18:22:00
54.352353233006,18.548086804505,5,2021-09-10 18:22:00
54.344225241935,18.534815311432,3,2021-09-10 19:08:00
54.370665289585,18.52553329358,5,2021-09-10 19:10:00
54.382882702922,18.556663073442,2,2021-09-10 19:51:00
54.331811824061,18.547106296565,1,2021-09-10 19:59:00
54.350882373952,18.557545271018,4,2021-09-10 20:10:00
54.350775793149,18.53394683146,5,2021-09-10 20:11:00
54.330086559397,18.558917642665,4,2021-09-10 20:23:00
54.412276372765,18.591563474968,3,2021-09-10 20:35:00
54.349239103362,18.569649762508,1,2021-09-10 20:39:00
54.407392901064,18.599850002861,4,2021-09-10 20:41:00
54.349437345467,18.564084133874,4,2021-09-10 20:49:00
54.348184449368,18.561745111267,5,2021-09-10 20:55:00
54.3491990885,18.569864121645,3,2021-09-10 20:58:00
54.342649205991,18.565328121185,5,2021-09-10 21:01:00
54.350106854111,18.565912790301,4,2021-09-10 21:01:00
54.364120624405,18.582558631897,4,2021-09-10 21:05:00
54.41106351356,18.598780632019,2,2021-09-10 21:07:00
54.34578170509,18.548346936466,4,2021-09-10 21:18:00
54.379595094233,18.613758087158,5,2021-09-10 21:31:00
54.377627425132,18.611010375419,4,2021-09-10 21:31:00
54.383317349974,18.590033595473,2,2021-09-10 21:28:00
54.384381249141,18.577923774719,1,2021-09-10 21:39:00
54.350981512028,18.593365845569,3,2021-09-10 21:41:00
54.348578256729,18.585494118812,4,2021-09-10 21:44:00
54.332616195669,18.552196025848,5,2021-09-10 21:49:00
54.331064738623,18.54745388031,5,2021-09-10 21:49:00
54.332847879624,18.548656101363,5,2021-09-10 21:49:00
54.38784242856,18.583052158356,5,2021-09-10 22:16:00
54.327502717453,18.558680443928,2,2021-09-10 22:48:00
54.393408554446,18.605879801607,3,2021-09-10 23:06:00
54.349424833172,18.593056742931,4,2021-09-10 23:06:00
54.32877705144,18.559493114579,5,2021-09-10 23:15:00
54.330105319552,18.558847426704,5,2021-09-10 23:15:00
54.378708249455,18.558397714417,2,2021-09-10 19:50:00
54.38265679811,18.589789867401,5,2021-09-10 22:34:00
54.348307377581,18.584332548773,5,2021-09-11 00:02:00
54.348288025403,18.590960305558,4,2021-09-11 03:01:00
54.326863873205,18.555813951262,4,2021-09-10 22:14:00
54.321654648446,18.553805351257,4,2021-09-10 22:00:00
54.321628846093,18.562549932436,4,2021-09-10 21:45:00
54.321136997962,18.574432603612,3,2021-09-11 08:08:00
54.327477598296,18.580914897816,5,2021-09-11 08:13:00
54.325294273464,18.586354557749,3,2021-09-11 08:15:00
54.3282974619,18.585667912241,3,2021-09-11 08:15:00
54.327296423452,18.58798534083,3,2021-09-11 08:15:00
54.326471284837,18.593472516226,3,2021-09-11 08:30:00
54.322932119227,18.610969118599,3,2021-09-11 09:02:00
54.33916030371,18.614318102403,5,2021-09-11 09:43:00
54.339285398752,18.614318102403,5,2021-09-10 07:43:00
54.339247870279,18.614146441026,5,2021-09-08 07:43:00
54.327522605776,18.558779596311,5,2021-09-11 18:26:00
54.329301750616,18.565888722746,4,2021-09-11 18:29:00
54.349862304814,18.608653899138,3,2021-09-11 18:42:00
54.32705667891,18.596420709412,2,2021-09-11 18:50:00
54.330363992594,18.585245872156,5,2021-09-11 18:47:00
54.328880294268,18.559393175336,5,2021-09-11 19:10:00
54.349027943234,18.563770397854,3,2021-09-11 19:34:00
54.374519374753,18.561434871847,3,2021-09-11 19:35:00
54.336625384834,18.604627368262,5,2021-09-11 05:47:00
54.337982729383,18.610034701636,5,2021-09-11 17:47:00
54.381847200983,18.586011437916,3,2021-09-11 20:25:00
54.373858471041,18.506126403809,1,2021-09-11 20:28:00
54.333157273959,18.591329312916,5,2021-09-11 20:52:00
54.327188434171,18.596922970007,5,2021-09-11 20:52:00
54.325936328793,18.595630951958,5,2021-09-11 21:10:00
54.328443607756,18.603495745105,1,2021-09-11 21:11:00
54.337170134714,18.606033325195,5,2021-09-11 21:00:00
54.326947094803,18.603618053578,4,2021-09-11 21:15:00
54.321487297695,18.619285928657,2,2021-09-11 21:34:00
54.343125032417,18.605449758366,4,2021-09-11 19:55:00
54.341586820413,18.610594959899,3,2021-09-10 08:00:00
54.317495467556,18.53943271999,5,2021-09-12 00:20:00
54.3441774799,18.562355943092,3,2021-09-12 06:30:00
54.341608154355,18.564948853086,4,2021-09-12 07:08:00
54.329755845268,18.567738479647,5,2021-09-12 07:41:00
54.337419944209,18.586238079161,3,2021-09-12 07:44:00
54.328784473573,18.565285965207,4,2021-09-11 20:19:00
54.327740352564,18.560615006766,5,2021-09-12 15:57:00
54.327606261946,18.561960747611,3,2021-09-12 18:01:00
54.327595234464,18.560650833389,5,2021-09-12 18:03:00
54.328762468685,18.563375473022,3,2021-09-12 18:17:00
54.322515538962,18.552814932955,3,2021-09-12 19:21:00
54.321724678683,18.562479596623,4,2021-09-12 19:00:00
54.327595147886,18.586037524183,3,2021-09-12 19:37:00
54.325868311841,18.586531050641,3,2021-09-12 19:37:00
54.361488107334,18.513389183066,3,2021-09-12 19:37:00
54.325629544255,18.609216461319,3,2021-09-12 19:40:00
54.331758472228,18.606487442842,2,2021-09-12 19:56:00
54.318111277314,18.581244735666,5,2021-09-12 19:57:00
54.331756487974,18.59726828746,4,2021-09-12 20:18:00
54.321845993552,18.559535630787,1,2021-09-12 20:36:00
54.336106760018,18.612406253815,1,2021-09-12 20:35:00
54.33762825843,18.583583839327,3,2021-09-12 20:38:00
54.334583985248,18.623551006831,2,2021-09-12 20:44:00
54.33003687052,18.565978550388,1,2021-09-12 20:45:00
54.337533318894,18.585550470317,1,2021-09-12 20:50:00
54.338072331826,18.58593638912,4,2021-09-12 20:51:00
54.337211328855,18.585887006408,4,2021-09-12 20:51:00
54.33772230867,18.579683323459,1,2021-09-12 20:51:00
54.337743709237,18.586048526924,4,2021-09-12 20:52:00
54.328285590342,18.556391081056,4,2021-09-12 20:52:00
54.334362807937,18.588642887336,4,2021-09-12 20:53:00
54.329607600128,18.566762549469,5,2021-09-12 20:58:00
54.338014767958,18.586279127213,3,2021-09-12 21:00:00
54.333136295084,18.594299692463,5,2021-09-12 21:02:00
54.326155616768,18.600666453835,5,2021-09-12 21:02:00
54.329349499894,18.563646577971,5,2021-09-12 21:02:00
54.337730612655,18.587071439415,4,2021-09-12 21:08:00
54.338054834858,18.585964301697,2,2021-09-12 21:11:00
54.338194783831,18.58669541446,3,2021-09-12 21:12:00
54.350767218628,18.594467525708,4,2021-09-12 21:17:00
54.332248591082,18.590934022872,3,2021-09-12 21:23:00
54.349901041455,18.591429590641,3,2021-09-12 21:21:00
54.337805737301,18.585839583803,5,2021-09-10 10:15:00
54.337588048196,18.587537570308,3,2021-09-12 21:51:00
54.33705827986,18.584928938691,5,2021-09-12 21:51:00
54.338341273852,18.584333847399,5,2021-09-12 21:22:00
54.338408618807,18.587129116058,1,2021-09-12 22:22:00
54.337651810644,18.586867447008,3,2021-09-12 22:42:00
54.327379133238,18.55948850022,5,2021-09-12 22:56:00
54.328762468685,18.563375473022,3,2021-09-12 23:03:00
54.339031602483,18.560905713951,5,2021-09-12 23:06:00
54.337425576367,18.586296224772,4,2021-09-12 23:11:00
54.317488456221,18.558318536415,5,2021-09-12 23:12:00
54.357484520079,18.589129455604,5,2021-09-12 23:15:00
54.338408618807,18.587129116058,4,2021-09-11 17:00:00
54.331114786538,18.555264472961,5,2021-09-12 23:15:00
54.3486369048,18.569416095529,5,2021-09-12 23:21:00
54.34869943795,18.568836738381,5,2021-09-11 23:21:00
54.348327655288,18.570563793182,3,2021-09-12 23:20:00
54.351804380157,18.571872711182,4,2021-09-12 23:24:00
54.357035559095,18.589181421699,5,2021-09-12 23:23:00
54.338454509779,18.584576260631,5,2021-09-12 23:27:00
54.349570046186,18.573053768677,5,2021-09-12 23:42:00
54.334888006047,18.624363841456,1,2021-09-12 23:48:00
54.377497541992,18.609091748925,5,2021-09-12 23:50:00
54.359757809169,18.582687799255,3,2021-09-10 20:55:00
54.348507670291,18.560929668871,4,2021-09-13 00:00:00
54.40936516008,18.636417388916,1,2021-09-13 00:01:00
54.409674617625,18.633284199235,4,2021-09-13 00:01:00
54.331673792681,18.555436477553,5,2021-09-13 00:07:00
54.337043383456,18.585536890212,4,2021-09-13 00:14:00
54.31567058206,18.563637710271,5,2021-09-13 00:34:00
54.352254582011,18.585734367371,5,2021-09-12 23:00:00
54.35397752681,18.613856498749,1,2021-09-12 22:00:00
54.353067150854,18.610248244148,1,2021-09-12 22:00:00
54.353528607958,18.612271784946,4,2021-09-13 01:06:00
54.328685467967,18.570439822641,3,2021-09-13 07:06:00
54.337435859046,18.583038130687,3,2021-09-12 20:00:00
54.32853706475,18.56482868804,5,2021-09-13 03:30:00
54.31224240529,18.589296340942,1,2021-09-13 08:20:00
54.330352089541,18.599232274307,4,2021-09-13 04:00:00
54.323628826753,18.602954513653,2,2021-09-13 08:29:00
54.323676693688,18.603394395931,4,2021-09-11 21:29:00
54.375111160866,18.631818768322,2,2021-09-13 09:57:00
54.325467339252,18.594692851284,3,2021-09-13 12:31:00
54.325599054866,18.609140945654,4,2021-09-13 12:40:00
54.344184387564,18.563598122812,2,2021-09-12 18:49:00
54.391579659164,18.475929336718,1,2021-09-13 21:16:00
54.330400160322,18.56141694367,4,2021-09-13 21:33:00
54.317957084816,18.560717241889,3,2021-09-13 23:37:00
54.321553582691,18.563023629161,4,2021-09-13 23:37:00
54.30811135287,18.600862026215,5,2021-09-14 02:14:00
54.321723063447,18.634586194569,4,2021-09-14 08:29:00
54.326662507384,18.557297783397,3,2021-09-14 11:42:00
54.325763727152,18.593291183869,4,2021-09-14 11:46:00
54.317273280592,18.541426800018,3,2021-09-14 12:26:00
54.31888877379,18.582279682159,4,2021-09-13 20:00:00
54.326854523031,18.557858160812,2,2021-09-14 13:26:00
54.385497582198,18.601318132656,1,2021-09-14 14:34:00
54.337312543717,18.586495755564,3,2021-09-14 20:14:00
54.328762468685,18.563375473022,3,2021-09-14 21:57:00
54.31964032726,18.561107715214,3,2021-09-14 10:15:00
54.329170839111,18.55098955511,4,2021-09-14 21:58:00
54.333950813383,18.558299771059,5,2021-09-14 22:03:00
54.32996366908,18.569040298462,5,2021-09-14 22:32:00
54.330682286794,18.569702414566,5,2021-09-14 22:34:00
54.32708573447,18.557667732239,4,2021-09-14 22:53:00
54.314732620388,18.630039252693,3,2021-09-14 23:13:00
54.330717953106,18.634183559529,1,2021-09-14 23:00:00
